fps_id,fps_name,district,district_code,state,year,month,month_name,scraped_at_utc,total_etransactions,aadhaar_authenticated,other_mode_authenticated,non_authenticated,aadhaar_authenticated_pct,phh_regular_txn,phh_intra_state_txn,phh_inter_state_txn,phh_total_txn,aay_regular_txn,aay_intra_state_txn,aay_inter_state_txn,aay_total_txn,phh_regular_ration_card,phh_intra_state_ration_card,phh_inter_state_ration_card,phh_total_ration_card,aay_regular_ration_card,aay_intra_state_ration_card,aay_inter_state_ration_card,aay_total_ration_card,wheat_regular_kg,wheat_intra_state_kg,wheat_inter_state_kg,wheat_total_kg,rice_regular_kg,rice_intra_state_kg,rice_inter_state_kg,rice_total_kg,fortified_rice_regular_kg,fortified_rice_intra_state_kg,fortified_rice_inter_state_kg,fortified_rice_total_kg,coarse_grains_regular_kg,coarse_grains_intra_state_kg,coarse_grains_inter_state_kg,coarse_grains_total_kg,barley_regular_kg,barley_intra_state_kg,barley_inter_state_kg,barley_total_kg,bajra_regular_kg,bajra_intra_state_kg,bajra_inter_state_kg,bajra_total_kg,maize_regular_kg,maize_intra_state_kg,maize_inter_state_kg,maize_total_kg,jowar_regular_kg,jowar_intra_state_kg,jowar_inter_state_kg,jowar_total_kg,ragi_regular_kg,ragi_intra_state_kg,ragi_inter_state_kg,ragi_total_kg,kodo_regular_kg,kodo_intra_state_kg,kodo_inter_state_kg,kodo_total_kg,all_commodities_regular_kg,all_commodities_intra_state_kg,all_commodities_inter_state_kg,all_commodities_total_kg,quality_flags
158500300144,G.J SHIRGAONKAR-39 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:26+00:00,228,228,0,0,100.0,129,2,0,131,97,0,0,97,129,2,0,131,97,0,0,97,0,0,0,0.0,5694,25,0,5719.0,5.694,0.025,0,5.719,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5694,25,0,5719.0,
158500300146,PEDNE TALUKA FARMERS SERVICE CO-OP STY-18 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:27+00:00,321,321,0,0,100.0,160,2,1,163,158,0,0,158,160,2,1,163,158,0,0,158,0,0,0,0.0,8640,35,20,8695.0,8.64,0.035,0.02,8.695,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,8640,35,20,8695.0,
158500300147,MR. SHAILA GAWAS-11 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:27+00:00,379,379,0,0,100.0,287,0,0,287,92,0,0,92,287,0,0,287,92,0,0,92,0,0,0,0.0,8290,0,0,8290.0,8.29,0,0,8.29,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,8290,0,0,8290.0,
158500300148,ASHISH LAXMAN KALANGUTKAR-9 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:28+00:00,254,254,0,0,100.0,202,1,0,203,51,0,0,51,202,1,0,203,51,0,0,51,0,0,0,0.0,5480,5,0,5485.0,5.48,0.005,0,5.485,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5480,5,0,5485.0,
158500300149,RADHIKA R. KANOLKAR-46 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:28+00:00,102,102,0,0,100.0,57,0,0,57,45,0,0,45,57,0,0,57,45,0,0,45,0,0,0,0.0,2690,0,0,2690.0,2.69,0,0,2.69,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2690,0,0,2690.0,
158500300150,PERNEM TALUKA FARMER CO.OP.STY.LTD AROBA-35 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:29+00:00,162,162,0,0,100.0,65,3,0,68,92,2,0,94,65,3,0,68,92,2,0,94,0,0,0,0.0,4400,125,0,4525.0,4.4,0.125,0,4.525,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,4400,125,0,4525.0,
158500300157,SHRUTI SADGURU THAKUR,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:29+00:00,267,267,0,0,100.0,171,7,1,179,86,2,0,88,171,7,1,179,86,2,0,88,0,0,0,0.0,5935,220,10,6165.0,5.935,0.22,0.01,6.165,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5935,220,10,6165.0,
158500500002,MALINI K GAWAS-26 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:29+00:00,141,141,0,0,100.0,103,0,0,103,38,0,0,38,102,0,0,102,38,0,0,38,0,0,0,0.0,3160,0,0,3160.0,3.16,0,0,3.16,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3160,0,0,3160.0,
158500500003,DEEPA D KALANGUTKAR-24 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:30+00:00,161,161,0,0,100.0,111,0,0,111,50,0,0,50,111,0,0,111,50,0,0,50,0,0,0,0.0,3905,0,0,3905.0,3.905,0,0,3.905,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3905,0,0,3905.0,
158500500004,CHANDRAKANT JAIDEV PANGAM-20 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:30+00:00,268,268,0,0,100.0,248,4,0,252,16,0,0,16,248,4,0,252,16,0,0,16,0,0,0,0.0,5465,80,0,5545.0,5.465,0.08,0,5.545,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5465,80,0,5545.0,
158500500005,KASHINATH SAWANT-19 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:30+00:00,120,120,0,0,100.0,80,0,0,80,40,0,0,40,80,0,0,80,40,0,0,40,0,0,0,0.0,2870,0,0,2870.0,2.87,0,0,2.87,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2870,0,0,2870.0,
158500500006,BABAJI DAMODAR MAJIK-18 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:31+00:00,123,123,0,0,100.0,92,0,0,92,31,0,0,31,92,0,0,92,31,0,0,31,0,0,0,0.0,2675,0,0,2675.0,2.675,0,0,2.675,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2675,0,0,2675.0,
158500500007,KASHINATH Y SAWANT-17 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:31+00:00,316,316,0,0,100.0,235,0,0,235,81,0,0,81,235,0,0,235,81,0,0,81,0,0,0,0.0,7125,0,0,7125.0,7.125,0,0,7.125,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,7125,0,0,7125.0,
158500500008,SARITA J DESAI-16 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:32+00:00,424,424,0,0,100.0,352,0,0,352,72,0,0,72,351,0,0,351,72,0,0,72,0,0,0,0.0,8960,0,0,8960.0,8.96,0,0,8.96,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,8960,0,0,8960.0,
158500500009,SMT. ANITA ANANDRAO RANE-25 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:32+00:00,131,131,0,0,100.0,130,0,0,130,1,0,0,1,130,0,0,130,1,0,0,1,0,0,0,0.0,2530,0,0,2530.0,2.53,0,0,2.53,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2530,0,0,2530.0,
158500500010,GAWANE G V K S STY-14 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:32+00:00,174,174,0,0,100.0,155,0,0,155,19,0,0,19,155,0,0,155,19,0,0,19,0,0,0,0.0,3820,0,0,3820.0,3.82,0,0,3.82,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3820,0,0,3820.0,
158500500011,SHAMSUNDER K SHIRODKAR-23 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:33+00:00,98,98,0,0,100.0,79,1,0,80,18,0,0,18,79,1,0,80,18,0,0,18,0,0,0,0.0,1920,5,0,1925.0,1.92,0.005,0,1.925,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1920,5,0,1925.0,
158500500012,SAGAR M SHIRODKAR-11 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:33+00:00,294,294,0,0,100.0,236,0,0,236,58,0,0,58,236,0,0,236,58,0,0,58,0,0,0,0.0,6190,0,0,6190.0,6.19,0,0,6.19,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,6190,0,0,6190.0,
158500500013,SATTARI TALUKA CO-OP STY-10 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:33+00:00,649,649,0,0,100.0,507,0,0,507,142,0,0,142,505,0,0,505,142,0,0,142,0,0,0,0.0,14170,0,0,14170.0,14.17,0,0,14.17,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,14170,0,0,14170.0,
158500500014,DEVDATT S WADKAR-9 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:34+00:00,831,831,0,0,100.0,783,10,28,821,10,0,0,10,783,10,28,821,10,0,0,10,0,0,0,0.0,14505,170,505,15180.0,14.505,0.17,0.505,15.18,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,14505,170,505,15180.0,
158500500015,SUNITA SURESH NAIK-8 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:34+00:00,278,278,0,0,100.0,226,4,0,230,47,1,0,48,226,4,0,230,47,1,0,48,0,0,0,0.0,5690,100,0,5790.0,5.69,0.1,0,5.79,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5690,100,0,5790.0,
158500500016,SIDDESH M. SAWAIKAR-7 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:34+00:00,575,575,0,0,100.0,481,1,1,483,92,0,0,92,481,1,1,483,92,0,0,92,0,0,0,0.0,11995,20,20,12035.0,11.995,0.02,0.02,12.035,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,11995,20,20,12035.0,
158500500017,PREMNATH G DALVI-5 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:35+00:00,537,537,0,0,100.0,438,2,0,440,97,0,0,97,437,2,0,439,97,0,0,97,0,0,0,0.0,11510,40,0,11550.0,11.51,0.04,0,11.55,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,11510,40,0,11550.0,
158500500019,LAXIMAN VAMAN DALVI - 4 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:35+00:00,580,580,0,0,100.0,549,0,0,549,31,0,0,31,549,0,0,549,31,0,0,31,0,0,0,0.0,11725,0,0,11725.0,11.725,0,0,11.725,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,11725,0,0,11725.0,
158500500020,NAGARGAO GROUP VIKAS CREDIT STY-3 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:36+00:00,396,396,0,0,100.0,339,3,3,345,51,0,0,51,339,3,3,345,51,0,0,51,0,0,0,0.0,8455,90,65,8610.0,8.455,0.09,0.065,8.61,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,8455,90,65,8610.0,
158500500022,M/S SUDESH A TELI-1 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:36+00:00,325,325,0,0,100.0,245,0,36,281,42,1,1,44,245,0,36,281,42,1,1,44,0,0,0,0.0,5745,35,715,6495.0,5.745,0.035,0.715,6.495,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5745,35,715,6495.0,
158500500099,SATTARI TALUKA FARMERS CO OP STY -2 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:36+00:00,539,539,0,0,100.0,460,1,1,462,77,0,0,77,459,1,1,461,77,0,0,77,0,0,0,0.0,11130,20,40,11190.0,11.13,0.02,0.04,11.19,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,11130,20,40,11190.0,
158500500100,SATTARI TALUKA CO-OP STY-15 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:37+00:00,267,267,0,0,100.0,220,5,0,225,42,0,0,42,219,5,0,224,42,0,0,42,0,0,0,0.0,5530,85,0,5615.0,5.53,0.085,0,5.615,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5530,85,0,5615.0,
158500500104,SHRI. DEEPAK PARMESHMAR RANE-6 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:37+00:00,73,73,0,0,100.0,63,1,0,64,9,0,0,9,63,1,0,64,9,0,0,9,0,0,0,0.0,1440,5,0,1445.0,1.44,0.005,0,1.445,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1440,5,0,1445.0,
158500500105,SMT. MANSI MAHADEV GAWAS-13 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:37+00:00,145,145,0,0,100.0,125,0,0,125,20,0,0,20,125,0,0,125,20,0,0,20,0,0,0,0.0,2755,0,0,2755.0,2.755,0,0,2.755,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2755,0,0,2755.0,
158500500107,SHRI. SHAM JOTO PAVANE-21 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:38+00:00,159,159,0,0,100.0,154,1,0,155,3,0,1,4,154,1,0,155,3,0,1,4,0,0,0,0.0,3070,10,25,3105.0,3.07,0.01,0.025,3.105,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3070,10,25,3105.0,
158500600002,JANATA CONSUMER CO OP STY-1 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:38+00:00,57,57,0,0,100.0,40,7,2,49,8,0,0,8,40,7,2,49,8,0,0,8,0,0,0,0.0,960,90,50,1100.0,0.96,0.09,0.05,1.1,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,960,90,50,1100.0,
158500600003,GURUDAS YASHWANT SHET-2 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:39+00:00,16,16,0,0,100.0,3,7,5,15,0,1,0,1,3,7,5,15,0,1,0,1,0,0,0,0.0,65,120,104,289.0,0.065,0.12,0.104,0.289,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,65,120,104,289.0,
158500600005,Smita Ankush Naik-5 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:39+00:00,52,52,0,0,100.0,28,0,0,28,24,0,0,24,28,0,0,28,24,0,0,24,0,0,0,0.0,1315,0,0,1315.0,1.315,0,0,1.315,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1315,0,0,1315.0,
158500600006,GURUDAS YASHWANT SHET-6 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:40+00:00,82,82,0,0,100.0,33,9,15,57,19,3,3,25,33,9,15,57,19,3,3,25,0,0,0,0.0,1320,250,379,1949.0,1.32,0.25,0.379,1.949,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1320,250,379,1949.0,
158500600024,SIDHARTH K. SHETVARGAONKAR-24 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:40+00:00,139,139,0,0,100.0,137,0,0,137,2,0,0,2,137,0,0,137,2,0,0,2,0,0,0,0.0,2665,0,0,2665.0,2.665,0,0,2.665,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2665,0,0,2665.0,
158500600037,RAJESH STORE-38 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:41+00:00,8,8,0,0,100.0,3,5,0,8,0,0,0,0,3,5,0,8,0,0,0,0,0,0,0,0.0,40,70,0,110.0,0.04,0.07,0,0.11,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,40,70,0,110.0,
158500600046,PRAKASH STORES-54 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:41+00:00,97,97,0,0,100.0,69,3,21,93,1,0,3,4,69,3,21,93,1,0,3,4,0,0,0,0.0,1355,45,525,1925.0,1.355,0.045,0.525,1.925,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1355,45,525,1925.0,
158500600047,PREMAKANT A NAIK-57 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:41+00:00,25,25,0,0,100.0,25,0,0,25,0,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0.0,405,0,0,405.0,0.405,0,0,0.405,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,405,0,0,405.0,
158500600053,MAHESH A CHODANKAR-69 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:42+00:00,9,9,0,0,100.0,8,0,0,8,1,0,0,1,8,0,0,8,1,0,0,1,0,0,0,0.0,170,0,0,170.0,0.17,0,0,0.17,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,170,0,0,170.0,
158500600063,SUJAY VASANT NAIK-77 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:42+00:00,4,4,0,0,100.0,1,3,0,4,0,0,0,0,1,3,0,4,0,0,0,0,0,0,0,0.0,15,40,0,55.0,0.015,0.04,0,0.055,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,15,40,0,55.0,
158500600065,SHRI GANESH-66 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:43+00:00,238,238,0,0,100.0,133,68,25,226,6,2,4,12,133,68,25,226,6,2,4,12,0,0,0,0.0,2535,1365,615,4515.0,2.535,1.365,0.615,4.515,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2535,1365,615,4515.0,
158500600066,SUBIJ DATTARAM PARULEKAR-14 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:43+00:00,196,196,0,0,100.0,175,5,8,188,5,0,3,8,175,5,8,188,5,0,3,8,0,0,0,0.0,4065,95,260,4420.0,4.065,0.095,0.26,4.42,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,4065,95,260,4420.0,
158500600067,PUSHPA R NAIK-18 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:44+00:00,30,30,0,0,100.0,28,2,0,30,0,0,0,0,28,2,0,30,0,0,0,0,0,0,0,0.0,515,15,0,530.0,0.515,0.015,0,0.53,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,515,15,0,530.0,
158500600068,A N GOVENKAR-21 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:44+00:00,66,66,0,0,100.0,10,47,0,57,2,7,0,9,10,47,0,57,2,7,0,9,0,0,0,0.0,240,1175,0,1415.0,0.24,1.175,0,1.415,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,240,1175,0,1415.0,
158500600069,SURESH V BORKAR-26 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:44+00:00,91,91,0,0,100.0,80,1,0,81,10,0,0,10,80,1,0,81,10,0,0,10,0,0,0,0.0,1885,25,0,1910.0,1.885,0.025,0,1.91,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1885,25,0,1910.0,
158500600070,PRIYANKA PANDURANG SHET-27 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:45+00:00,285,285,0,0,100.0,276,0,0,276,9,0,0,9,275,0,0,275,9,0,0,9,0,0,0,0.0,4860,0,0,4860.0,4.86,0,0,4.86,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,4860,0,0,4860.0,
158500600071,SHETKARI ADARSH V K S S STY-29 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:45+00:00,243,243,0,0,100.0,194,1,0,195,48,0,0,48,194,1,0,195,48,0,0,48,0,0,0,0.0,4495,10,0,4505.0,4.495,0.01,0,4.505,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,4495,10,0,4505.0,
158500600072,P P KARAPURKAR-35 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:46+00:00,123,123,0,0,100.0,96,1,1,98,24,0,1,25,96,1,1,98,24,0,1,25,0,0,0,0.0,2510,10,50,2570.0,2.51,0.01,0.05,2.57,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2510,10,50,2570.0,
158500600073,Vivina Vinod Madkaikar -36 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:46+00:00,54,54,0,0,100.0,53,0,0,53,1,0,0,1,53,0,0,53,1,0,0,1,0,0,0,0.0,1135,0,0,1135.0,1.135,0,0,1.135,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1135,0,0,1135.0,
158500600074,VRUNDA NAIK-42 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:46+00:00,143,143,0,0,100.0,61,66,11,138,2,1,2,5,61,66,11,138,2,1,2,5,0,0,0,0.0,1240,1150,270,2660.0,1.24,1.15,0.27,2.66,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1240,1150,270,2660.0,
158500600075,SHRI. PRAJAY ALIAS RAMRAI P. NAIK-40 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:47+00:00,209,209,0,0,100.0,179,1,11,191,18,0,0,18,179,1,11,191,18,0,0,18,0,0,0,0.0,3870,5,182,4057.0,3.87,0.005,0.182,4.057,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3870,5,182,4057.0,
158500600076,NAMDEV K .NAIK-49 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:47+00:00,217,217,0,0,100.0,101,52,31,184,21,7,5,33,101,52,31,184,21,7,5,33,0,0,0,0.0,2595,1155,800,4550.0,2.595,1.155,0.8,4.55,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2595,1155,800,4550.0,
158500600077,RAMITA ASHOK SHIRODKAR-50 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:48+00:00,213,213,0,0,100.0,207,0,0,207,6,0,0,6,207,0,0,207,6,0,0,6,0,0,0,0.0,4905,0,0,4905.0,4.905,0,0,4.905,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,4905,0,0,4905.0,
158500600078,GOMATI P. NAIK-60 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:48+00:00,50,50,0,0,100.0,40,0,0,40,10,0,0,10,40,0,0,40,10,0,0,10,0,0,0,0.0,1070,0,0,1070.0,1.07,0,0,1.07,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1070,0,0,1070.0,
158500600079,JUDITH VAZ-64 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:48+00:00,90,90,0,0,100.0,82,5,0,87,3,0,0,3,82,5,0,87,3,0,0,3,0,0,0,0.0,1515,75,0,1590.0,1.515,0.075,0,1.59,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,1515,75,0,1590.0,
158500600080,PIEDADE SERVICE CO OP SOCIETY PVT LTD-22 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:49+00:00,205,205,0,0,100.0,167,3,9,179,26,0,0,26,167,3,9,179,26,0,0,26,0,0,0,0.0,3895,55,160,4110.0,3.895,0.055,0.16,4.11,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3895,55,160,4110.0,
158500600081,VENKATESH A SAWANT-23 FPS,NORTH GOA,585,GOA,2026,3,March,2026-08-04T21:39:49+00:00,165,165,0,0,100.0,140,1,2,143,22,0,0,22,140,1,2,143,22,0,0,22,0,0,0,0.0,3235,5,30,3270.0,3.235,0.005,0.03,3.27,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3235,5,30,3270.0,
